/home/rogerg/Documents/autonomous_pedestrian_project/navi/torch-rl/scripts/train.py --algo ppo --env MiniGrid-GridCity-4S30Static-v0 --model GridCityTest --save-interval 10 --recurrence=8 --text

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, difficulty=1, discount=0.99, entropy_coef=0.01, env='MiniGrid-GridCity-4S30Static-v0', epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, mem=True, model='GridCityTest', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=8, save_interval=10, seed=1, tb=False, text=True, value_loss_coef=0.5)

Model successfully created

ACModel(
  (memory_rnn): LSTMCell(75, 75)
  (word_embedding): Embedding(500, 32)
  (text_rnn): GRU(32, 128, batch_first=True)
  (actor): Sequential(
    (0): Linear(in_features=203, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=203, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: True

U 86 | F 176128 | FPS 0755 | D 202 | Difficulty 3 | rR:μσmM 0.59 0.48 0.00 0.99 | F:μσmM 6.0 3.5 1.0 24.0 | H 0.721 | V 0.720 | pL 0.008 | vL 0.000 | grad 0.018
U 87 | F 178176 | FPS 0782 | D 204 | Difficulty 3 | rR:μσmM 0.51 0.49 0.00 0.99 | F:μσmM 5.7 3.5 1.0 20.0 | H 0.765 | V 0.653 | pL -0.001 | vL 0.000 | grad 0.018
U 88 | F 180224 | FPS 0790 | D 207 | Difficulty 3 | rR:μσmM 0.52 0.49 0.00 0.99 | F:μσmM 5.8 3.5 1.0 24.0 | H 0.792 | V 0.631 | pL 0.003 | vL 0.006 | grad 0.046
U 89 | F 182272 | FPS 0751 | D 209 | Difficulty 3 | rR:μσmM 0.46 0.49 0.00 0.99 | F:μσmM 5.5 3.3 1.0 15.0 | H 0.761 | V 0.620 | pL -0.021 | vL 0.000 | grad 0.028
U 90 | F 184320 | FPS 0774 | D 212 | Difficulty 3 | rR:μσmM 0.47 0.49 0.00 0.99 | F:μσmM 5.4 3.4 1.0 28.0 | H 0.787 | V 0.587 | pL -0.013 | vL 0.002 | grad 0.035
Model successfully saved
U 91 | F 186368 | FPS 0740 | D 215 | Difficulty 3 | rR:μσmM 0.47 0.49 0.00 0.99 | F:μσmM 5.0 3.0 1.0 17.0 | H 0.743 | V 0.637 | pL -0.018 | vL 0.000 | grad 0.018
U 92 | F 188416 | FPS 0756 | D 218 | Difficulty 3 | rR:μσmM 0.50 0.49 0.00 0.99 | F:μσmM 5.3 3.2 1.0 19.0 | H 0.728 | V 0.671 | pL 0.002 | vL 0.003 | grad 0.048
U 93 | F 190464 | FPS 0792 | D 220 | Difficulty 3 | rR:μσmM 0.56 0.48 0.00 0.99 | F:μσmM 5.8 3.4 1.0 20.0 | H 0.759 | V 0.684 | pL 0.004 | vL 0.002 | grad 0.050
U 94 | F 192512 | FPS 0797 | D 223 | Difficulty 3 | rR:μσmM 0.55 0.48 0.00 0.99 | F:μσmM 6.1 3.5 1.0 18.0 | H 0.748 | V 0.675 | pL -0.003 | vL 0.000 | grad 0.017
U 95 | F 194560 | FPS 0777 | D 225 | Difficulty 3 | rR:μσmM 0.56 0.48 0.00 0.99 | F:μσmM 5.6 3.2 1.0 16.0 | H 0.716 | V 0.710 | pL -0.003 | vL 0.000 | grad 0.010
U 96 | F 196608 | FPS 0764 | D 228 | Difficulty 3 | rR:μσmM 0.51 0.49 0.00 0.99 | F:μσmM 5.4 3.4 1.0 18.0 | H 0.727 | V 0.700 | pL -0.002 | vL 0.000 | grad 0.020
U 97 | F 198656 | FPS 0784 | D 231 | Difficulty 3 | rR:μσmM 0.53 0.49 0.00 0.99 | F:μσmM 5.6 3.4 1.0 23.0 | H 0.707 | V 0.681 | pL -0.001 | vL 0.000 | grad 0.012
U 98 | F 200704 | FPS 0759 | D 233 | Difficulty 3 | rR:μσmM 0.55 0.49 0.00 0.99 | F:μσmM 5.3 3.1 1.0 18.0 | H 0.694 | V 0.702 | pL -0.004 | vL 0.000 | grad 0.018
U 99 | F 202752 | FPS 0763 | D 236 | Difficulty 3 | rR:μσmM 0.50 0.49 0.00 0.99 | F:μσmM 5.5 3.7 1.0 23.0 | H 0.741 | V 0.666 | pL 0.011 | vL 0.002 | grad 0.035
U 100 | F 204800 | FPS 0777 | D 239 | Difficulty 3 | rR:μσmM 0.55 0.49 0.00 0.99 | F:μσmM 5.6 4.8 1.0 75.0 | H 0.709 | V 0.689 | pL 0.007 | vL 0.001 | grad 0.023
Model successfully saved
U 101 | F 206848 | FPS 0803 | D 241 | Difficulty 3 | rR:μσmM 0.53 0.49 0.00 0.99 | F:μσmM 5.4 3.3 1.0 17.0 | H 0.754 | V 0.685 | pL 0.010 | vL 0.001 | grad 0.037
U 102 | F 208896 | FPS 0821 | D 244 | Difficulty 3 | rR:μσmM 0.55 0.49 0.00 0.99 | F:μσmM 5.7 3.3 1.0 23.0 | H 0.745 | V 0.684 | pL 0.005 | vL 0.002 | grad 0.033
U 103 | F 210944 | FPS 0818 | D 246 | Difficulty 3 | rR:μσmM 0.55 0.48 0.00 0.99 | F:μσmM 6.0 8.6 1.0 160.0 | H 0.760 | V 0.693 | pL -0.009 | vL 0.001 | grad 0.018
U 104 | F 212992 | FPS 0801 | D 249 | Difficulty 3 | rR:μσmM 0.56 0.48 0.00 0.99 | F:μσmM 5.8 3.4 1.0 20.0 | H 0.732 | V 0.701 | pL 0.004 | vL 0.000 | grad 0.017
U 105 | F 215040 | FPS 0782 | D 251 | Difficulty 3 | rR:μσmM 0.53 0.49 0.00 0.99 | F:μσmM 5.5 3.2 1.0 20.0 | H 0.728 | V 0.658 | pL -0.007 | vL 0.000 | grad 0.017
U 106 | F 217088 | FPS 0754 | D 254 | Difficulty 3 | rR:μσmM 0.50 0.49 0.00 0.99 | F:μσmM 5.1 3.0 1.0 18.0 | H 0.735 | V 0.642 | pL -0.007 | vL 0.000 | grad 0.011
U 107 | F 219136 | FPS 0754 | D 257 | Difficulty 3 | rR:μσmM 0.47 0.49 0.00 0.99 | F:μσmM 5.1 2.7 1.0 16.0 | H 0.890 | V 0.594 | pL 0.003 | vL 0.002 | grad 0.029
U 108 | F 221184 | FPS 0785 | D 260 | Difficulty 3 | rR:μσmM 0.49 0.49 0.00 0.99 | F:μσmM 6.3 4.2 1.0 23.0 | H 0.829 | V 0.655 | pL 0.005 | vL 0.002 | grad 0.021
U 109 | F 223232 | FPS 0770 | D 262 | Difficulty 3 | rR:μσmM 0.47 0.49 0.00 0.99 | F:μσmM 5.5 3.5 1.0 19.0 | H 0.766 | V 0.646 | pL -0.011 | vL 0.000 | grad 0.021
U 110 | F 225280 | FPS 0765 | D 265 | Difficulty 3 | rR:μσmM 0.48 0.49 0.00 0.99 | F:μσmM 5.4 3.5 1.0 31.0 | H 0.771 | V 0.645 | pL -0.002 | vL 0.000 | grad 0.016
Model successfully saved
U 111 | F 227328 | FPS 0768 | D 268 | Difficulty 3 | rR:μσmM 0.46 0.49 0.00 0.99 | F:μσmM 5.4 3.4 1.0 23.0 | H 0.808 | V 0.600 | pL -0.000 | vL 0.000 | grad 0.020
U 112 | F 229376 | FPS 0788 | D 270 | Difficulty 3 | rR:μσmM 0.47 0.49 0.00 0.99 | F:μσmM 5.2 3.0 1.0 16.0 | H 0.819 | V 0.587 | pL -0.001 | vL 0.000 | grad 0.013
U 113 | F 231424 | FPS 0764 | D 273 | Difficulty 3 | rR:μσmM 0.48 0.49 0.00 0.99 | F:μσmM 5.3 3.2 1.0 18.0 | H 0.792 | V 0.616 | pL -0.001 | vL 0.000 | grad 0.011
U 114 | F 233472 | FPS 0754 | D 276 | Difficulty 3 | rR:μσmM 0.50 0.49 0.00 0.99 | F:μσmM 5.4 3.1 1.0 16.0 | H 0.745 | V 0.655 | pL -0.002 | vL 0.000 | grad 0.007
U 115 | F 235520 | FPS 0771 | D 278 | Difficulty 3 | rR:μσmM 0.47 0.49 0.00 0.99 | F:μσmM 5.1 2.9 1.0 19.0 | H 0.800 | V 0.618 | pL -0.001 | vL 0.000 | grad 0.015
U 116 | F 237568 | FPS 0793 | D 281 | Difficulty 3 | rR:μσmM 0.51 0.49 0.00 0.99 | F:μσmM 5.8 3.3 1.0 18.0 | H 0.767 | V 0.646 | pL 0.006 | vL 0.000 | grad 0.013
U 117 | F 239616 | FPS 0763 | D 283 | Difficulty 3 | rR:μσmM 0.50 0.49 0.00 0.99 | F:μσmM 5.5 3.3 1.0 19.0 | H 0.757 | V 0.645 | pL 0.001 | vL 0.000 | grad 0.017
U 118 | F 241664 | FPS 0776 | D 286 | Difficulty 3 | rR:μσmM 0.48 0.49 0.00 0.99 | F:μσmM 5.4 3.3 1.0 20.0 | H 0.753 | V 0.627 | pL 0.003 | vL 0.000 | grad 0.020
U 119 | F 243712 | FPS 0778 | D 289 | Difficulty 3 | rR:μσmM 0.48 0.49 0.00 0.99 | F:μσmM 5.8 4.1 1.0 53.0 | H 0.746 | V 0.593 | pL 0.011 | vL 0.002 | grad 0.044
U 120 | F 245760 | FPS 0749 | D 291 | Difficulty 3 | rR:μσmM 0.46 0.49 0.00 0.99 | F:μσmM 5.3 3.1 1.0 20.0 | H 0.780 | V 0.561 | pL -0.012 | vL 0.000 | grad 0.016
Model successfully saved
U 121 | F 247808 | FPS 0775 | D 294 | Difficulty 3 | rR:μσmM 0.44 0.49 0.00 0.99 | F:μσmM 5.1 3.1 1.0 20.0 | H 0.763 | V 0.590 | pL 0.000 | vL 0.000 | grad 0.011
U 122 | F 249856 | FPS 0760 | D 297 | Difficulty 3 | rR:μσmM 0.45 0.49 0.00 0.99 | F:μσmM 5.2 3.4 1.0 29.0 | H 0.773 | V 0.592 | pL 0.002 | vL 0.000 | grad 0.010
U 123 | F 251904 | FPS 0792 | D 299 | Difficulty 3 | rR:μσmM 0.43 0.49 0.00 0.99 | F:μσmM 5.1 3.0 1.0 18.0 | H 0.776 | V 0.568 | pL 0.000 | vL 0.001 | grad 0.026
U 124 | F 253952 | FPS 0798 | D 302 | Difficulty 3 | rR:μσmM 0.48 0.49 0.00 0.99 | F:μσmM 5.1 2.9 1.0 16.0 | H 0.786 | V 0.610 | pL -0.004 | vL 0.000 | grad 0.010
U 125 | F 256000 | FPS 0776 | D 305 | Difficulty 3 | rR:μσmM 0.51 0.49 0.00 0.99 | F:μσmM 5.6 3.5 1.0 24.0 | H 0.741 | V 0.655 | pL 0.006 | vL 0.000 | grad 0.013
U 126 | F 258048 | FPS 0772 | D 307 | Difficulty 3 | rR:μσmM 0.54 0.49 0.00 0.99 | F:μσmM 5.6 2.9 1.0 16.0 | H 0.733 | V 0.653 | pL -0.002 | vL 0.001 | grad 0.018
U 127 | F 260096 | FPS 0806 | D 310 | Difficulty 3 | rR:μσmM 0.53 0.49 0.00 0.99 | F:μσmM 5.8 3.2 1.0 20.0 | H 0.724 | V 0.644 | pL -0.003 | vL 0.000 | grad 0.014
U 128 | F 262144 | FPS 0749 | D 313 | Difficulty 3 | rR:μσmM 0.55 0.48 0.00 0.99 | F:μσmM 5.6 3.2 1.0 17.0 | H 0.658 | V 0.698 | pL 0.006 | vL 0.003 | grad 0.034
U 129 | F 264192 | FPS 0759 | D 315 | Difficulty 3 | rR:μσmM 0.52 0.49 0.00 0.99 | F:μσmM 5.2 2.7 1.0 15.0 | H 0.730 | V 0.670 | pL -0.000 | vL 0.000 | grad 0.024
U 130 | F 266240 | FPS 0764 | D 318 | Difficulty 3 | rR:μσmM 0.57 0.48 0.00 0.99 | F:μσmM 5.7 3.1 1.0 19.0 | H 0.740 | V 0.702 | pL 0.001 | vL 0.000 | grad 0.015
Model successfully saved
U 131 | F 268288 | FPS 0750 | D 321 | Difficulty 3 | rR:μσmM 0.52 0.49 0.00 0.99 | F:μσmM 5.4 3.1 1.0 18.0 | H 0.755 | V 0.678 | pL 0.000 | vL 0.000 | grad 0.021
U 132 | F 270336 | FPS 0785 | D 323 | Difficulty 3 | rR:μσmM 0.52 0.49 0.00 0.99 | F:μσmM 5.5 3.2 1.0 20.0 | H 0.774 | V 0.642 | pL 0.002 | vL 0.000 | grad 0.011
U 133 | F 272384 | FPS 0757 | D 326 | Difficulty 3 | rR:μσmM 0.55 0.49 0.00 0.99 | F:μσmM 5.4 3.0 1.0 14.0 | H 0.730 | V 0.689 | pL 0.002 | vL 0.000 | grad 0.013
U 134 | F 274432 | FPS 0778 | D 329 | Difficulty 3 | rR:μσmM 0.49 0.49 0.00 0.99 | F:μσmM 5.4 3.3 1.0 21.0 | H 0.769 | V 0.639 | pL -0.004 | vL 0.000 | grad 0.017
U 135 | F 276480 | FPS 0750 | D 331 | Difficulty 3 | rR:μσmM 0.48 0.49 0.00 0.99 | F:μσmM 5.4 3.1 1.0 16.0 | H 0.776 | V 0.617 | pL 0.000 | vL 0.000 | grad 0.012
U 136 | F 278528 | FPS 0746 | D 334 | Difficulty 3 | rR:μσmM 0.44 0.49 0.00 0.99 | F:μσmM 5.2 3.3 1.0 16.0 | H 0.810 | V 0.590 | pL 0.005 | vL 0.002 | grad 0.023
U 137 | F 280576 | FPS 0766 | D 337 | Difficulty 3 | rR:μσmM 0.41 0.48 0.00 0.99 | F:μσmM 5.3 3.3 1.0 19.0 | H 0.854 | V 0.524 | pL -0.002 | vL 0.001 | grad 0.017
U 138 | F 282624 | FPS 0770 | D 339 | Difficulty 3 | rR:μσmM 0.36 0.47 0.00 0.99 | F:μσmM 5.3 3.6 1.0 24.0 | H 0.885 | V 0.478 | pL -0.002 | vL 0.000 | grad 0.013
U 139 | F 284672 | FPS 0747 | D 342 | Difficulty 3 | rR:μσmM 0.41 0.48 0.00 0.99 | F:μσmM 5.2 3.2 1.0 16.0 | H 0.857 | V 0.523 | pL -0.000 | vL 0.000 | grad 0.011
U 140 | F 286720 | FPS 0762 | D 345 | Difficulty 3 | rR:μσmM 0.41 0.48 0.00 0.99 | F:μσmM 5.3 3.6 1.0 24.0 | H 0.856 | V 0.543 | pL 0.002 | vL 0.000 | grad 0.008
Model successfully saved
U 141 | F 288768 | FPS 0765 | D 348 | Difficulty 3 | rR:μσmM 0.42 0.48 0.00 0.99 | F:μσmM 5.2 3.2 1.0 17.0 | H 0.835 | V 0.558 | pL 0.002 | vL 0.002 | grad 0.038
U 142 | F 290816 | FPS 0773 | D 350 | Difficulty 3 | rR:μσmM 0.46 0.49 0.00 0.99 | F:μσmM 5.6 3.4 1.0 22.0 | H 0.795 | V 0.588 | pL -0.005 | vL 0.001 | grad 0.023
U 143 | F 292864 | FPS 0794 | D 353 | Difficulty 3 | rR:μσmM 0.44 0.49 0.00 0.99 | F:μσmM 5.6 3.5 1.0 22.0 | H 0.859 | V 0.570 | pL 0.004 | vL 0.004 | grad 0.058
U 144 | F 294912 | FPS 0837 | D 355 | Difficulty 3 | rR:μσmM 0.49 0.49 0.00 0.99 | F:μσmM 5.9 3.6 1.0 21.0 | H 0.806 | V 0.602 | pL -0.011 | vL 0.000 | grad 0.019
U 145 | F 296960 | FPS 0822 | D 358 | Difficulty 3 | rR:μσmM 0.53 0.49 0.00 0.99 | F:μσmM 5.6 3.3 1.0 18.0 | H 0.729 | V 0.692 | pL -0.001 | vL 0.000 | grad 0.013
U 146 | F 299008 | FPS 0773 | D 360 | Difficulty 3 | rR:μσmM 0.56 0.48 0.00 0.99 | F:μσmM 5.7 3.3 1.0 18.0 | H 0.728 | V 0.691 | pL -0.001 | vL 0.000 | grad 0.017
U 147 | F 301056 | FPS 0778 | D 363 | Difficulty 3 | rR:μσmM 0.55 0.48 0.00 0.99 | F:μσmM 5.8 3.2 1.0 18.0 | H 0.749 | V 0.705 | pL 0.005 | vL 0.000 | grad 0.014
U 148 | F 303104 | FPS 0770 | D 366 | Difficulty 3 | rR:μσmM 0.53 0.49 0.00 0.99 | F:μσmM 5.8 3.5 1.0 18.0 | H 0.767 | V 0.659 | pL 0.002 | vL 0.000 | grad 0.012
U 149 | F 305152 | FPS 0795 | D 368 | Difficulty 3 | rR:μσmM 0.53 0.49 0.00 0.99 | F:μσmM 6.2 3.6 1.0 20.0 | H 0.793 | V 0.630 | pL 0.003 | vL 0.000 | grad 0.027
U 150 | F 307200 | FPS 0768 | D 371 | Difficulty 3 | rR:μσmM 0.48 0.49 0.00 0.99 | F:μσmM 5.3 3.1 1.0 20.0 | H 0.824 | V 0.617 | pL -0.002 | vL 0.000 | grad 0.017
Model successfully saved
U 151 | F 309248 | FPS 0775 | D 374 | Difficulty 3 | rR:μσmM 0.45 0.49 0.00 0.99 | F:μσmM 5.5 3.7 1.0 19.0 | H 0.814 | V 0.614 | pL 0.003 | vL 0.000 | grad 0.016
U 152 | F 311296 | FPS 0771 | D 376 | Difficulty 3 | rR:μσmM 0.45 0.49 0.00 0.99 | F:μσmM 5.2 3.1 1.0 18.0 | H 0.867 | V 0.590 | pL -0.001 | vL 0.000 | grad 0.013
U 153 | F 313344 | FPS 0753 | D 379 | Difficulty 3 | rR:μσmM 0.44 0.49 0.00 0.99 | F:μσmM 5.6 3.8 1.0 24.0 | H 0.848 | V 0.588 | pL 0.001 | vL 0.000 | grad 0.021
U 154 | F 315392 | FPS 0791 | D 382 | Difficulty 3 | rR:μσmM 0.45 0.49 0.00 0.99 | F:μσmM 5.6 3.4 1.0 19.0 | H 0.792 | V 0.608 | pL -0.006 | vL 0.000 | grad 0.013
U 155 | F 317440 | FPS 0760 | D 384 | Difficulty 3 | rR:μσmM 0.47 0.49 0.00 0.99 | F:μσmM 5.5 3.3 1.0 19.0 | H 0.796 | V 0.597 | pL -0.006 | vL 0.000 | grad 0.020
U 156 | F 319488 | FPS 0757 | D 387 | Difficulty 3 | rR:μσmM 0.50 0.49 0.00 0.99 | F:μσmM 5.5 3.1 1.0 18.0 | H 0.771 | V 0.632 | pL -0.000 | vL 0.000 | grad 0.013
U 157 | F 321536 | FPS 0789 | D 390 | Difficulty 3 | rR:μσmM 0.54 0.49 0.00 0.99 | F:μσmM 5.8 3.2 1.0 15.0 | H 0.747 | V 0.656 | pL -0.003 | vL 0.000 | grad 0.014
U 158 | F 323584 | FPS 0742 | D 392 | Difficulty 3 | rR:μσmM 0.52 0.49 0.00 0.99 | F:μσmM 5.5 3.1 1.0 18.0 | H 0.748 | V 0.659 | pL 0.002 | vL 0.003 | grad 0.038
U 159 | F 325632 | FPS 0761 | D 395 | Difficulty 3 | rR:μσmM 0.52 0.49 0.00 0.99 | F:μσmM 5.5 3.1 1.0 17.0 | H 0.738 | V 0.644 | pL -0.002 | vL 0.000 | grad 0.014
U 160 | F 327680 | FPS 0766 | D 398 | Difficulty 3 | rR:μσmM 0.47 0.49 0.00 0.99 | F:μσmM 5.4 3.1 1.0 17.0 | H 0.852 | V 0.565 | pL -0.001 | vL 0.000 | grad 0.012
Model successfully saved
U 161 | F 329728 | FPS 0755 | D 400 | Difficulty 3 | rR:μσmM 0.46 0.49 0.00 0.99 | F:μσmM 5.4 3.5 1.0 18.0 | H 0.778 | V 0.631 | pL 0.004 | vL 0.000 | grad 0.013
U 162 | F 331776 | FPS 0764 | D 403 | Difficulty 3 | rR:μσmM 0.49 0.49 0.00 0.99 | F:μσmM 5.6 3.2 1.0 21.0 | H 0.760 | V 0.611 | pL 0.009 | vL 0.007 | grad 0.081
U 163 | F 333824 | FPS 0785 | D 406 | Difficulty 3 | rR:μσmM 0.54 0.49 0.00 0.99 | F:μσmM 5.4 3.1 1.0 21.0 | H 0.775 | V 0.676 | pL 0.021 | vL 0.001 | grad 0.034
U 164 | F 335872 | FPS 0783 | D 408 | Difficulty 3 | rR:μσmM 0.52 0.49 0.00 0.99 | F:μσmM 5.8 3.6 1.0 26.0 | H 0.751 | V 0.675 | pL 0.000 | vL 0.003 | grad 0.061
U 165 | F 337920 | FPS 0827 | D 411 | Difficulty 3 | rR:μσmM 0.52 0.49 0.00 0.99 | F:μσmM 6.2 4.2 1.0 28.0 | H 0.778 | V 0.651 | pL -0.010 | vL 0.001 | grad 0.031
U 166 | F 339968 | FPS 0830 | D 413 | Difficulty 3 | rR:μσmM 0.45 0.49 0.00 0.99 | F:μσmM 5.7 3.9 1.0 25.0 | H 0.803 | V 0.606 | pL -0.003 | vL 0.001 | grad 0.019
U 167 | F 342016 | FPS 0730 | D 416 | Difficulty 3 | rR:μσmM 0.43 0.49 0.00 0.99 | F:μσmM 5.6 3.4 1.0 23.0 | H 0.864 | V 0.515 | pL -0.005 | vL 0.000 | grad 0.014
U 168 | F 344064 | FPS 0780 | D 419 | Difficulty 3 | rR:μσmM 0.44 0.49 0.00 0.99 | F:μσmM 5.6 3.5 1.0 21.0 | H 0.838 | V 0.569 | pL -0.001 | vL 0.000 | grad 0.014
U 169 | F 346112 | FPS 0751 | D 421 | Difficulty 3 | rR:μσmM 0.42 0.48 0.00 0.99 | F:μσmM 5.3 3.4 1.0 21.0 | H 0.863 | V 0.545 | pL -0.002 | vL 0.000 | grad 0.011
U 170 | F 348160 | FPS 0763 | D 424 | Difficulty 3 | rR:μσmM 0.46 0.49 0.00 0.99 | F:μσmM 5.4 3.3 1.0 18.0 | H 0.815 | V 0.592 | pL -0.001 | vL 0.000 | grad 0.012
Model successfully saved
U 171 | F 350208 | FPS 0802 | D 427 | Difficulty 3 | rR:μσmM 0.49 0.49 0.00 0.99 | F:μσmM 5.6 3.9 1.0 32.0 | H 0.762 | V 0.630 | pL -0.002 | vL 0.000 | grad 0.012
U 172 | F 352256 | FPS 0763 | D 429 | Difficulty 3 | rR:μσmM 0.46 0.49 0.00 0.99 | F:μσmM 5.3 3.2 1.0 20.0 | H 0.806 | V 0.565 | pL -0.003 | vL 0.000 | grad 0.015
U 173 | F 354304 | FPS 0758 | D 432 | Difficulty 3 | rR:μσmM 0.50 0.49 0.00 0.99 | F:μσmM 5.4 3.2 1.0 22.0 | H 0.751 | V 0.638 | pL -0.006 | vL 0.000 | grad 0.012
U 174 | F 356352 | FPS 0751 | D 435 | Difficulty 3 | rR:μσmM 0.49 0.49 0.00 0.99 | F:μσmM 5.4 3.1 1.0 21.0 | H 0.799 | V 0.609 | pL 0.002 | vL 0.000 | grad 0.011
U 175 | F 358400 | FPS 0780 | D 437 | Difficulty 3 | rR:μσmM 0.53 0.49 0.00 0.99 | F:μσmM 5.7 3.7 1.0 29.0 | H 0.793 | V 0.640 | pL 0.006 | vL 0.002 | grad 0.033
U 176 | F 360448 | FPS 0782 | D 440 | Difficulty 3 | rR:μσmM 0.53 0.49 0.00 0.99 | F:μσmM 6.0 3.5 1.0 17.0 | H 0.802 | V 0.658 | pL 0.004 | vL 0.000 | grad 0.023
U 177 | F 362496 | FPS 0783 | D 443 | Difficulty 3 | rR:μσmM 0.51 0.49 0.00 0.99 | F:μσmM 5.9 3.9 1.0 30.0 | H 0.799 | V 0.659 | pL 0.004 | vL 0.000 | grad 0.017
U 178 | F 364544 | FPS 0804 | D 445 | Difficulty 3 | rR:μσmM 0.56 0.48 0.00 0.99 | F:μσmM 6.3 3.8 1.0 20.0 | H 0.744 | V 0.692 | pL 0.001 | vL 0.001 | grad 0.023
U 179 | F 366592 | FPS 0768 | D 448 | Difficulty 3 | rR:μσmM 0.52 0.49 0.00 0.99 | F:μσmM 5.7 4.6 1.0 68.0 | H 0.777 | V 0.645 | pL -0.001 | vL 0.005 | grad 0.058
U 180 | F 368640 | FPS 0802 | D 450 | Difficulty 3 | rR:μσmM 0.58 0.48 0.00 0.99 | F:μσmM 6.0 3.4 1.0 18.0 | H 0.659 | V 0.693 | pL -0.034 | vL 0.000 | grad 0.027
Model successfully saved
U 181 | F 370688 | FPS 0751 | D 453 | Difficulty 3 | rR:μσmM 0.57 0.48 0.00 0.99 | F:μσmM 5.2 3.0 1.0 17.0 | H 0.629 | V 0.728 | pL -0.008 | vL 0.000 | grad 0.014
U 182 | F 372736 | FPS 0760 | D 456 | Difficulty 3 | rR:μσmM 0.56 0.48 0.00 0.99 | F:μσmM 5.3 2.9 1.0 17.0 | H 0.683 | V 0.704 | pL 0.003 | vL 0.000 | grad 0.015
U 183 | F 374784 | FPS 0760 | D 459 | Difficulty 3 | rR:μσmM 0.58 0.48 0.00 0.99 | F:μσmM 5.7 3.0 1.0 19.0 | H 0.775 | V 0.689 | pL 0.007 | vL 0.000 | grad 0.014
U 184 | F 376832 | FPS 0772 | D 461 | Difficulty 3 | rR:μσmM 0.54 0.49 0.00 0.99 | F:μσmM 6.0 3.4 1.0 17.0 | H 0.823 | V 0.660 | pL 0.006 | vL 0.000 | grad 0.017
U 185 | F 378880 | FPS 0837 | D 464 | Difficulty 3 | rR:μσmM 0.51 0.49 0.00 0.99 | F:μσmM 6.3 4.2 1.0 24.0 | H 0.791 | V 0.673 | pL 0.007 | vL 0.001 | grad 0.023
U 186 | F 380928 | FPS 0800 | D 466 | Difficulty 3 | rR:μσmM 0.53 0.49 0.00 0.99 | F:μσmM 5.9 3.7 1.0 19.0 | H 0.760 | V 0.687 | pL -0.001 | vL 0.004 | grad 0.026
U 187 | F 382976 | FPS 0841 | D 469 | Difficulty 3 | rR:μσmM 0.49 0.49 0.00 0.99 | F:μσmM 5.7 3.6 1.0 22.0 | H 0.779 | V 0.630 | pL -0.012 | vL 0.001 | grad 0.021
U 188 | F 385024 | FPS 0779 | D 471 | Difficulty 3 | rR:μσmM 0.48 0.49 0.00 0.99 | F:μσmM 5.6 3.3 1.0 16.0 | H 0.758 | V 0.646 | pL -0.007 | vL 0.000 | grad 0.014
U 189 | F 387072 | FPS 0760 | D 474 | Difficulty 3 | rR:μσmM 0.50 0.49 0.00 0.99 | F:μσmM 5.5 3.4 1.0 25.0 | H 0.774 | V 0.618 | pL -0.005 | vL 0.000 | grad 0.014
U 190 | F 389120 | FPS 0764 | D 477 | Difficulty 3 | rR:μσmM 0.43 0.49 0.00 0.99 | F:μσmM 5.1 3.2 1.0 18.0 | H 0.803 | V 0.600 | pL 0.007 | vL 0.002 | grad 0.036
Model successfully saved
U 191 | F 391168 | FPS 0744 | D 480 | Difficulty 3 | rR:μσmM 0.52 0.49 0.00 0.99 | F:μσmM 5.5 3.5 1.0 22.0 | H 0.776 | V 0.666 | pL 0.007 | vL 0.000 | grad 0.017
U 192 | F 393216 | FPS 0811 | D 482 | Difficulty 3 | rR:μσmM 0.49 0.49 0.00 0.99 | F:μσmM 6.1 3.5 1.0 18.0 | H 0.856 | V 0.607 | pL 0.010 | vL 0.000 | grad 0.021
U 193 | F 395264 | FPS 0787 | D 485 | Difficulty 3 | rR:μσmM 0.50 0.49 0.00 0.99 | F:μσmM 5.8 4.0 1.0 20.0 | H 0.771 | V 0.679 | pL 0.005 | vL 0.000 | grad 0.024
U 194 | F 397312 | FPS 0790 | D 487 | Difficulty 3 | rR:μσmM 0.51 0.49 0.00 0.99 | F:μσmM 6.1 3.8 1.0 29.0 | H 0.799 | V 0.606 | pL -0.009 | vL 0.000 | grad 0.014
U 195 | F 399360 | FPS 0780 | D 490 | Difficulty 3 | rR:μσmM 0.49 0.49 0.00 0.99 | F:μσmM 5.6 3.4 1.0 18.0 | H 0.818 | V 0.645 | pL 0.003 | vL 0.003 | grad 0.054
U 196 | F 401408 | FPS 0797 | D 492 | Difficulty 3 | rR:μσmM 0.54 0.48 0.00 0.99 | F:μσmM 6.2 3.7 1.0 25.0 | H 0.766 | V 0.678 | pL 0.011 | vL 0.000 | grad 0.027
U 197 | F 403456 | FPS 0785 | D 495 | Difficulty 3 | rR:μσmM 0.56 0.48 0.00 0.99 | F:μσmM 6.2 3.5 1.0 22.0 | H 0.783 | V 0.673 | pL 0.008 | vL 0.000 | grad 0.016
